name,review-count,cuisines,cost for 2,timings,rating
FireHouse - Bar & Kitchen,270 reviews,"American, Continental, Finger Food","₹1,500",12 Noon to 1 AM,3.7
The Boozy Griffin,1025 reviews,"European, Continental","₹1,750","11 AM to 11 PM (Mon-Thu, Sun), 11 AM to 1 AM (Fri-Sat)",4.1
Truffles,393 reviews,"American, Burger, Cafe",₹900,11 AM to 11 PM,4.4
JW Kitchen - JW Marriott Bengaluru,523 reviews,"North Indian, Continental, Italian","₹2,200",24 Hours,4.3
Benjarong,237 reviews,"Thai, Asian","₹1,500","12:15 PM to 3 PM, 7 PM to 11 PM",4.2
Phobidden Fruit,999 reviews,Vietnamese,"₹1,100","12 Noon to 3:30 PM, 7 PM to 11 PM",4.3
Teppan Japanese Grill & Sushi Bar,249 reviews,Japanese,"₹2,000","12 Noon to 3 PM, 7 PM to 11 PM",4.4
Vinny's,376 reviews,"Italian, Pizza",₹400,12 Noon to 10 PM,4.1
Southindies,344 reviews,South Indian,₹800,"12 Noon to 3:30 PM, 7 PM to 11 PM (Mon-Fri), 8 AM to 10:30 AM, 12 Noon to 3:30 PM, 7 PM to 11 PM (Sat-Sun)",3.9
Tomatina,243 reviews,"Continental, Chinese, North Indian",₹800,"10:30 AM to 3:30 PM, 7 PM to 10:45 PM (Mon), 10:34 AM to 3:35 PM, 7 PM to 10:45 PM (Tue), 10:34 AM to 3:34 PM, 7 PM to 10:45 PM (Wed), 10:36 AM to 3:36 PM, 7 PM to 10:45 PM (Thu-Sun)",2.8
Mustard Cafe,296 reviews,"Italian, Continental, Burger, Salad, Healthy Food, Cafe",₹750,Mon-Sun (9 AM to 10 PM),3.8
Chakum Chukum Calcutta On A Roll,528 reviews,Fast Food,₹600,"11:30 AM to 11:30 PM (Mon-Fri), 11:30 AM to 12 Midnight (Sat-Sun)",3.9
The Biere Club,932 reviews,Finger Food,"₹1,700","11:30 AM to 11 PM (Mon-Thu, Sun), 11:30 AM to 12 Midnight (Fri-Sat)",4.0
California Pizza Kitchen,543 reviews,"Italian, Pizza, Salad, Healthy Food","₹1,400","12 Noon to 11 PM (Mon-Thu), 12 Noon to 1 AM (Fri-Sun)",3.7
Sattvam,607 reviews,"North Indian, South Indian","₹1,000","12 Noon to 3 PM, 7 PM to 11 PM",4.2
Lot Like Crepes,301 reviews,"Cafe, Desserts, Continental",₹350,"Closed (Mon),10 AM to 5 PM, 6 PM to 10 PM (Tue-Sun)",4.7
Chaipatty,480 reviews,Cafe,₹300,"10 AM to 10:30 PM (Mon-Fri), 10:30 AM to 11 PM (Sat-Sun)",3.5
Bathinda Junction,453 reviews,North Indian,₹800,"11 AM to 5 PM, 7 PM to 11 PM (Mon, Tue, Wed, Thu, Fri, Sun), 11 AM to 5 PM, 7:1 PM to 11 PM (Sat)",3.7
Cup O' Joe,595 reviews,"Cafe, Burger, European, Mexican",₹850,11 AM to 11 PM,3.6
Yauatcha,548 reviews,"Desserts, Chinese, Asian","₹1,800","12 Noon to 11 PM (Mon-Thu, Sun), 12 Noon to 1 AM (Fri-Sat)",4.2
Hari Super Sandwich,557 reviews,"Fast Food, Street Food",₹200,11 AM to 9:30 PM,4.2
Nagarjuna,698 reviews,Andhra,₹600,"12 Noon to 3:30 PM, 7 PM to 11 PM",4.0
1947,507 reviews,"North Indian, Chinese",₹750,"12:30 PM to 3:30 PM, 7 PM to 10:30 PM",3.8
Pepper Cafe,172 reviews,Italian,₹800,"10:30 AM to 3:30 PM, 6:30 PM to 11 PM",4.1
Suryawanshi,351 reviews,"Maharashtrian, Seafood",₹700,"11 AM to 3:30 PM, 7 PM to 11 PM (Mon-Wed), 10:30 AM to 3:30 PM, 7 PM to 11 PM (Thu), 9:30 AM to 4 PM, 7 PM to 11 PM (Fri-Sun)",3.7
Loveshack,339 reviews,"North Indian, Pizza, Continental","₹1,600","1 PM to 11 PM (Mon-Thu, Sun), 1 PM to 1 AM (Fri-Sat)",3.5
The Irish House,151 reviews,"European, American","₹1,700","12 Noon to 11 PM (Mon-Thu, Sun), 12 Noon to 1 AM (Fri-Sat)",3.9
Coffee On Canvas,672 reviews,"Cafe, Continental, Fast Food",₹700,"9 AM to 11 PM (Mon-Thu), 9 AM to 11:30 PM (Fri-Sun)",3.5
Biryani Pot,226 reviews,Biryani,₹500,11:30 AM to 11 PM,3.4
Wok With Chung,258 reviews,"Chinese, Thai",₹700,"12 Noon to 3 PM, 7 PM to 10:45 PM",3.7
Nite Out,160 reviews,"North Indian, Fast Food",₹400,"10 PM to 3 AM (Mon-Thu, Sun), 10 PM to 4:30 AM (Fri-Sat)",2.5
Pind Balluchi,366 reviews,"North Indian, Mughlai","₹1,000",12 Noon to 11:30 PM,3.7
Biriyani Zone,333 reviews,"Biryani, North Indian",₹600,"10:30 AM to 3:30 PM, 6:30 PM to 11 PM",3.7
TGI Fridays,425 reviews,"American, Burger","₹2,500",12 Noon to 11:30 PM,3.7
"District 6 - Pub, Brewery and Kitchen",621 reviews,"American, Pizza, Tex-Mex, North Indian, Chinese, European, German","₹1,800","12 Noon to 11:30 PM (Mon-Tue, Sun), 12 Noon to 1 AM (Wed-Sat)",4.3
154 Breakfast Club,374 reviews,"Continental, Cafe",₹800,"9 AM to 3 PM, 6 PM to 9 PM (Mon, Wed-Fri), 8 AM to 3 PM (Sat-Sun), Tue Closed",3.9
Smoked Out Barbecue,388 reviews,"Fast Food, American, Burger",₹800,"12 Noon to 3 PM, 7 PM to 11 PM",3.7
Copper Chimney,333 reviews,"North Indian, Biryani","₹1,600","12 Noon to 3:30 PM, 7 PM to 11 PM",3.4
The Oriental Kitchen,485 reviews,"Thai, Chinese","₹1,200",12 Noon to 11 PM,3.8
The 13th Floor,1039 reviews,"Asian, North Indian, Thai","₹1,700","5 PM to 11 PM (Mon-Thu), 12 Midnight to 1 AM, 5 PM to 12 Midnight (Fri-Sat), 12:30 PM to 11 PM (Sun)",4.1
Ruh,535 reviews,"Persian, North Indian, Mughlai, Mediterranean","₹1,200","Mon-Thu, Sun (12 Noon to 11 PM), Fri-Sat (12 Noon to 1 AM)",2.3
Bootlegger,415 reviews,Continental,"₹1,200",Mon-Sun (10 AM to 1 AM),3.9
Kritunga Restaurant,340 reviews,"Andhra, Biryani",₹600,"12 Noon to 4 PM, 7 PM to 11 PM",3.6
The Permit Room,211 reviews,South Indian,"₹1,500","12 Noon to 11:30 PM (Mon-Thu, Sun), 12 Noon to 1 AM (Fri-Sat)",3.9
Smoke - The Sizzler House,270 reviews,"Continental, Italian",₹900,11:30 AM to 11 PM,3.6
Momoz,257 reviews,Chinese,₹600,"12 Noon to 3:30 PM, 7 PM to 11 PM",3.6
The Bungalow,720 reviews,"Chinese, North Indian, Continental, Pizza","₹1,050","11:30 AM to 3:30 PM, 7:30 PM to 11 PM",3.7
Rajdhani Thali Restaurant,246 reviews,North Indian,₹900,"12 Noon to 3:30 PM, 7 PM to 11 PM",3.9
Oh! Calcutta,225 reviews,"Bengali, Seafood","₹1,200",11:30 AM to 11:30 PM,3.7
1522 - The Pub,234 reviews,"Chinese, Continental, Mangalorean, North Indian, Seafood","₹1,200",12 Noon to 11 PM,2.3
Mast Kalandar,222 reviews,North Indian,₹450,"7:30 AM to 10:30 AM, 12 Noon to 3 PM, 7 PM to 10:30 PM",4.4
The Green Path - Forgotten Food,202 reviews,"North Indian, South Indian",₹500,"12 Noon to 11:30 PM (Mon-Thu, Sun), 12 Noon to 12 Midnight (Fri-Sat)",3.5
TGI Fridays,366 reviews,"American, Burger","₹2,500","12 Noon to 3:30 PM, 7 PM to 11 PM",3.7
Mainland China,258 reviews,Chinese,"₹1,700","11 AM to 11 PM (Mon-Thu, Sun), 11 AM to 1 AM (Fri-Sat)",4.1
The Heat Mexican Cafe & Grill,434 reviews,Mexican,"₹1,000","11 AM to 12:30 AM (Mon-Thu, Sun), 11 AM to 1:30 AM (Fri-Sat)",4.0
Hokey Pokey Ice Creams,182 reviews,"Ice Cream, Desserts",₹350,"12 Noon to 3:30 PM, 7 PM to 11 PM (Mon-Thu, Sun), 12 Noon to 3:30 PM, 7 PM to 1 AM (Fri-Sat)",3.8
Three Quarter Chinese,514 reviews,"Chinese, South Indian","₹1,000","12 Noon to 1 AM (Mon-Sat),8:30 AM to 1 AM (Sun)",4.6
Hard Rock Cafe,1195 reviews,American,"₹2,500","12:30 PM to 3:30 PM, 7:30 PM to 11 PM",3.6
Village,830 reviews,"North Indian, Lucknowi, Gujarati, Maharashtrian, South Indian, Bengali","₹1,000",8 AM to 10:30 PM,3.7
The Egg Factory,518 reviews,"Continental, Mexican",₹650,"11 AM to 11 PM (Mon-Thu, Sun), 11 AM to 1 AM (Fri-Sat)",3.7
Woodstok (Resto - Cafe),334 reviews,"Continental, Italian, Steakhouse, American","₹1,200","12:15 PM to 4:30 PM, 7 PM to 11:30 PM",3.5
100 Ft BBQ Lounge - De- Oriell - Boutique Hotel,193 reviews,North Indian,₹900,9 AM to 11 PM,4.0
Cafe Max,607 reviews,"Cafe, Continental, Italian, German, French, Spanish","₹1,300",9 AM to 11 PM,3.7
Dunkin' Donuts,462 reviews,"Cafe, Fast Food, Desserts, Burger",₹550,"12 Noon to 3:30 PM, 7 PM to 11:30 PM",3.7
The Riverside Bar & Kitchen,233 reviews,"North Indian, Chinese, Continental","₹1,000","12 Noon to 3:30 PM, 6:45 PM to 11:30 PM",4.0
Little Italy,573 reviews,"Italian, Salad, Healthy Food","₹1,500",11 AM to 10 PM,3.7
Thindipotha,263 reviews,Biryani,₹200,9 AM to 11:30 PM,3.6
Koshy's,728 reviews,"South Indian, North Indian, Chinese",₹700,"11 AM to 11:30 PM (Mon-Thu, Sun), 11 AM to 12 Midnight (Fri-Sat)",4.0
Haagen Dazs,313 reviews,"Desserts, Ice Cream",₹800,"12 Noon to 3 PM, 7 PM to 10:30 PM",3.7
Ente Keralam,349 reviews,"Kerala, Seafood","₹1,000",12 Noon to 11 PM,3.5
Aalishan Restaurant & Caterer,391 reviews,"North Indian, Mughlai",₹650,"12:30 PM to 3 PM, 7:30 PM to 11 PM",3.8
Village,391 reviews,"North Indian, Lucknowi, Gujarati, Maharashtrian, South Indian, Bengali","₹1,100","12 Noon to 3:30 PM, 7 PM to 11 PM",3.5
Clove,403 reviews,"North Indian, Chinese",₹800,11:30 AM to 1 AM,3.6
Doffpub and Lounge,227 reviews,"Thai, North Indian, Chinese, Continental","₹1,000",9 AM to 8:30 PM,3.7
The Ants Cafe & Store,464 reviews,Cafe,₹800,"12:30 PM to 3 PM, 7 PM to 11:30 PM",4.3
On The Edge,227 reviews,"Asian, Thai","₹1,800","12 Noon to 3:30 PM, 6:30 PM to 11 PM (Mon-Thu), 12 Noon to 11:30 PM (Fri-Sat), 12 Noon to 11 PM (Sun)",3.6
Habanero,375 reviews,"Tex-Mex, Mexican","₹1,500","12 Noon to 3:30 PM, 6:30 PM to 11:30 PM",4.0
Soho St.,935 reviews,"North Indian, Chinese, Italian, Thai, Continental","₹1,450","11 AM to 11 PM (Mon-Fri), 8 AM to 11 PM (Sat-Sun)",3.6
Boondock Bistro,493 reviews,"Continental, American",₹900,11 AM to 11 PM,3.6
Imli,670 reviews,North Indian,"₹1,100","11 AM to 3 PM, 7 PM to 11 PM (Mon-Fri), 10 AM to 4 PM, 7 PM to 11 PM (Sat-Sun)",4.2
Kapoor's Cafe,75 reviews,North Indian,₹600,"12 Noon to 4 PM, 7 PM to 11:30 PM (Mon, Sun), 12 Noon to 3:30 PM, 7 PM to 11:30 PM (Tue-Thu), 12 Midnight to 1 AM, 12 Noon to 4 PM, 7 PM to 12 Midnight (Fri-Sat)",4.0
Daawat-E-Pirates,163 reviews,"North Indian, Mughlai","₹1,600",8 AM to 11:55 PM (Mon-Sun),2.7
Tadka Singh,420 reviews,"North Indian, Fast Food",₹650,"11:30 AM to 3:30 PM, 6:30 PM to 11 PM",3.5
Biriyani Zone,352 reviews,"Biryani, North Indian",₹600,"11 AM to 3:30 PM, 7 PM to 11 PM (Mon, Tue, Wed, Thu, Sun), 11 AM to 3:30 PM, 7 PM to 1 AM (Fri-Sat)",3.9
Via Milano,496 reviews,Italian,"₹1,500",7 AM to 11 PM,3.6
Indian Paratha Company,807 reviews,"North Indian, Cafe",₹500,"12 Noon to 4 PM, 7 PM to 11 PM",3.3
Rayalaseema Ruchulu,238 reviews,Andhra,₹800,12 Noon to 10:30 PM,3.7
Maria's Goan Kitchen,118 reviews,Goan,₹750,"5:30 PM to 11 PM (Mon-Thu, Sun), 5:30 PM to 1 AM (Fri-Sat)",4.2
Skyye,654 reviews,Continental,"₹2,500","6:30 AM to 11 AM, 12:30 PM to 2 PM, 3:30 PM to 9:30 PM (Tue-Sun), Mon Closed",4.4
Mavalli Tiffin Room (MTR),823 reviews,South Indian,₹250,12 Noon to 10:30 PM,3.6
Auntie Fung's,145 reviews,"Asian, Chinese",₹600,"12:30 PM to 11 PM (Mon-Fri, Sun), 12:30 PM to 12:45 AM (Sat)",3.8
Hoppipola,471 reviews,"Continental, Mediterranean, European","₹1,300","11 AM to 3:30 PM, 7:30 PM to 11 PM",3.8
Tandoor Hut,380 reviews,"North Indian, Chinese",₹400,"12 Noon to 3:30 PM, 7 PM to 10:30 PM",3.5
Grill Square,360 reviews,"North Indian, Chinese, Continental","₹1,400",12:30 PM to 11 PM,4.5
Salt Mango Tree,188 reviews,Kerala,"₹1,000","9 AM to 10 PM (Mon-Sat), 10 AM to 9 PM (Sun)",3.9
Desserted,259 reviews,"Desserts, Bakery, Cafe",₹700,"12 Noon to 3:30 PM, 7 PM to 11:30 PM (Mon-Thu, Sun), 12 Noon to 3:30 PM, 7 PM to 1 AM (Fri-Sat)",3.7
Chutney Chang,1537 reviews,"North Indian, Chinese","₹1,500","12 Noon to 3:30 PM, 7 PM to 11 PM",3.9
Kesariya,347 reviews,Rajasthani,"₹1,000","12 Noon to 11:30 PM (Mon-Thu), 12 Noon to 12:30 AM (Fri-Sun)",3.8
The Brew and Barbeque,116 reviews,"Continental, North Indian","₹1,200","12 Noon to 11:30 PM (Tue-Thu, Sun), 12 Noon to 1 AM (Fri-Sat), Mon Closed",3.8
The Humming Tree,708 reviews,"Fast Food, European","₹1,800","11:30 AM to 4 PM, 7 PM to 11 PM (Mon-Thu), 11:30 AM to 4 PM, 7 PM to 11:30 PM (Fri-Sun)",3.7
Delhi Highway,37 reviews,North Indian,"₹1,000",10:30 AM to 10:30 PM,3.9
Rooftop Cafe,202 reviews,"Fast Food, Cafe",₹400,"12 Noon to 3:30 PM, 7 PM to 11 PM",3.7
The Great Indian Thali,407 reviews,North Indian,"₹1,000","12 Noon to 3:30 PM, 7 PM to 11 PM",3.5
Cheenavala,195 reviews,"Kerala, South Indian, Seafood",₹800,"12:30 PM to 4 PM, 5 PM to 10:30 PM",3.7
Tibetan Mother's Kitchen,341 reviews,"Tibetan, Chinese",₹500,"11:30 AM to 11:30 PM (Mon-Thu), 11:30 AM to 12 Midnight (Fri-Sun)",2.5
Aangan The Punjabi Restaurant,188 reviews,North Indian,₹600,"11 AM to 11 PM (Mon, Wed-Sun), Tue Closed",3.6
898 Steaks & Grill,378 reviews,"Continental, Burger",₹950,"12 Noon to 3:30 PM, 7 PM to 10:30 PM (Mon), 11 AM to 4 PM, 7 PM to 10:30 PM (Wed-Fri), 11:30 AM to 11 PM (Sat-Sun), Tue Closed",3.6
Carrots,225 reviews,"Italian, North Indian, Healthy Food, Desserts","₹1,000","11:30 AM to 11:30 PM (Mon-Thu, Sun), 11:30 AM to 1 AM (Fri-Sat)",3.7
Cibo Esca,257 reviews,"South Indian, Chinese, North Indian, Continental","₹1,000","12 Noon to 3 PM, 7 PM to 11 PM",4.2
Nimisserie,193 reviews,North Indian,"₹2,000","11:45 AM to 3:30 PM, 6:45 PM to 11:30 PM",4.0
Aioli BBQ & Grill Smokehouse,291 reviews,Mediterranean,"₹1,200",12 Noon to 11 PM,3.8
Cafe Thulp,434 reviews,"American, Burger","₹1,000","12 Noon to 11 PM (Mon, Sat-Sun), 12 Noon to 3:30 PM, 6:30 PM to 10:45 PM (Tue-Fri)",4.1
Salt - Indian Restaurant - Bar & Grill,102 reviews,North Indian,"₹1,400",8 AM to 12 Midnight,4.6
Warm Oven,238 reviews,Bakery,₹350,12 Noon to 10 PM,3.9
Vinny's,60 reviews,"Italian, Pizza",₹400,"12 Noon to 4:30 PM, 7 PM to 10:30 PM",3.7
Bhojohori Manna,687 reviews,"Bengali, Mughlai",₹450,"12:30 PM to 3:30 PM, 7 PM to 11 PM",4.0
Tandoori Taal,554 reviews,North Indian,₹900,"12 Noon to 11 PM (Mon-Thu, Sun), 12 Noon to 1 AM (Fri-Sat)",3.4
Over The Top Terrace Lounge,402 reviews,"Continental, North Indian","₹1,400",11 AM to 11 PM,3.6
La Casa,259 reviews,"Chinese, North Indian, American, Italian, Continental","₹1,100","10:30 AM to 10:30 PM (Mon-Sat), 1:30 PM to 10:30 PM (Sun)",4.3
Hae Kum Gang,338 reviews,"Korean, Chinese, Japanese","₹1,500","11 AM to 10 PM (Mon-Fri), 8 AM to 10 PM (Sat-Sun)",3.8
Roving Feast,338 reviews,"Italian, Continental, Fast Food, Chinese",₹350,"8 AM to 11 AM, 12 Noon to 3:30 PM, 7 PM to 10:30 PM (Mon-Thu, Sat-Sun), Fri Closed",3.9
Mumbai Tiffin,187 reviews,North Indian,₹400,"11 AM to 11 PM (Mon-Thu, Sun), 11 AM to 1 AM (Fri-Sat)",3.5
Beer Republic,661 reviews,"North Indian, Chinese, Mangalorean","₹2,500","12 Noon to 3 PM, 7 PM to 10:15 PM",3.8
Eshanya,294 reviews,"North Indian, Chinese","₹1,000",11:30 AM to 11:30 PM,2.9
Lazeez,337 reviews,"North Indian, Mughlai, Biryani",₹650,11 AM to 11 PM,3.5
California Pizza Kitchen,357 reviews,"Italian, Pizza","₹1,200","12:30 PM to 11 PM (Mon-Thu), 12:30 PM to 1 AM (Fri-Sat), 12 Noon to 11 PM (Sun)",3.8
LOFT38,764 reviews,"Continental, American, Italian, North Indian, Asian","₹2,200",12 Noon to 11 PM,3.5
Euki,84 reviews,"Mexican, Italian",₹900,11 AM to 11:30 PM,4.6
Corner House Ice Cream,486 reviews,"Ice Cream, Desserts",₹250,12 Noon to 11 PM,3.6
Zaffran,344 reviews,"Mughlai, North Indian","₹1,200","12 Noon to 3:30 PM, 7 PM to 11 PM",2.5
Copper Chimney,374 reviews,"North Indian, Biryani","₹1,600","12 Noon to 3:30 PM, 7 PM to 11 PM (Mon-Thu, Sun), 12 Noon to 3:30 PM, 7 PM to 1 AM (Fri-Sat)",4.2
Olive Beach,543 reviews,"Mediterranean, European","₹1,800",9:30 AM to 10:30 PM,3.7
Spoonful Of Sugar,339 reviews,"Desserts, Bakery, Cafe",₹800,7:30 AM to 10:30 PM,4.3
Cakewala,189 reviews,"Bakery, Desserts",₹150,12 Noon to 11:30 PM,3.8
Alibaba Cafe and Restaurant,164 reviews,"Arabian, Middle Eastern, Syrian",₹700,7 AM to 11:30 PM,2.9
Refresh,146 reviews,Cafe,₹300,"12 Noon to 11:30 PM (Mon-Thu, Sun), 12 Noon to 1 AM (Fri-Sat)",4.0
Plan B,314 reviews,"American, Finger Food","₹1,400","12 Noon to 11:30 PM (Mon-Thu, Sun), 12 Noon to 1 AM (Fri-Sat)",4.0
Plan B,314 reviews,"American, Finger Food","₹1,400","11 AM to 3 PM, 7 PM to 11 PM",4.1
Kanua,326 reviews,"Konkan, Mangalorean, Seafood","₹1,450","12 Noon to 3:30 PM, 7 PM to 11 PM",3.6
Chung Wah,165 reviews,Chinese,₹850,"11 AM to 11:30 PM (Mon-Thu, Sun), 12 Midnight to 1 AM, 11 AM to 12 Midnight (Fri-Sat)",3.7
Bayleaf Restaurant Bar,189 reviews,North Indian,"₹1,500",11 AM to 11:30 PM,4.2
Peppa Zzing,445 reviews,"American, Fast Food",₹800,"11 AM to 11 PM (Mon-Thu, Sun), 11 AM to 1 AM (Fri-Sat)",3.8
Moscow Mule,315 reviews,"Chinese, European","₹1,500",8 AM to 10 PM,3.7
The Egg Factory,263 reviews,"Continental, Mexican",₹650,11 AM to 11 PM,3.5
Friends Euro Fast Food,195 reviews,"Continental, Fast Food, Chinese, Burger, Pizza","₹1,000","11:30 AM to 11:30 PM (Mon-Thu, Sun), 11:30 AM to 1 AM (Fri-Sat)",3.7
Cibo Esca,257 reviews,"South Indian, Chinese, North Indian, Continental",₹750,"10:30 AM to 11 PM (Mon-Thu), 8 AM to 11 PM (Fri-Sun)",3.7
Yomama!!,102 reviews,"Cafe, Continental, Burger",₹100,"7:30 AM to 12:30 PM, 4 PM to 9 PM",4.7
Shri Sagar (CTR),1086 reviews,South Indian,₹150,"6:30 AM to 11:30 AM, 2 PM to 8 PM (Mon-Thu), 6:30 AM to 12 Noon, 2:30 PM to 8 PM (Sat-Sun), Fri Closed",4.3
Vidyarthi Bhavan,1151 reviews,South Indian,"₹1,200","12 Midnight to 12:45 AM, 11 PM to 12 Midnight (Mon),12 Midnight to 12:45 AM, 11 AM to 12 Midnight (Tue-Sun)",3.8
HAMMERED,103 reviews,"North Indian, Thai, Japanese, Continental",₹900,"12 Noon to 3:30 PM, 7 PM to 10:30 PM",3.7
Jalpaan,241 reviews,"North Indian, Continental","₹1,200",12 Noon to 12:30 AM,3.7
Gotcha,122 reviews,"Finger Food, North Indian, Chinese",₹700,8 AM to 12 Midnight,3.6
Malabar Bay,388 reviews,"Kerala, Seafood",₹150,"11 AM to 10:30 PM (Mon-Fri), 8:30 AM to 10:30 PM (Sat-Sun)",4.2
Locha,203 reviews,Gujarati,"₹1,400",12 Noon to 1 AM,3.7
Harry's Bar + Cafe,294 reviews,Finger Food,₹450,7 AM to 11 PM,3.7
Maria Taste Circle,145 reviews,"South Indian, North Indian, Kerala, Seafood","₹1,800","7:30 AM to 3:30 PM, 7 PM to 11 PM (Mon-Sun)",4.0
Bricklane,379 reviews,"Italian, Mediterranean, Pizza, North Indian",₹700,"11 AM to 11 PM (Tue-Fri), 11 AM to 11:30 PM (Sat-Sun), Mon Closed",3.6
Hug In A Mug,145 reviews,"Cafe, Continental, Italian","₹1,100",12 Noon to 1 AM,3.7
Easy Tiger,266 reviews,Finger Food,₹800,"12 Noon to 3:30 PM, 7 PM to 10:30 PM",4.0
Chulha Chauki Da Dhaba,572 reviews,North Indian,₹600,11 AM to 11 PM,3.7
Pizza Hut,231 reviews,"Pizza, Fast Food","₹1,000",8 AM to 11 PM,3.8
PEPPERMILL BISTRO,160 reviews,"Continental, European, Mediterranean, Cafe","₹1,000","12 Noon to 4 PM, 7 PM to 11 PM",3.0
Barbeque Factory,712 reviews,North Indian,"₹1,000","12 Noon to 3:30 PM, 7 PM to 10:50 PM",3.8
Fujian on 24th,281 reviews,"Chinese, Thai",₹500,"1 PM to 10:30 PM (Mon), 11 AM to 10:30 PM (Tue-Fri), 9:30 AM to 10:30 PM (Sat-Sun)",3.6
Tea Brew,292 reviews,"Cafe, Continental",₹750,7 AM to 11 PM,3.6
The Krishna Grand,255 reviews,"North Indian, South Indian, Chinese, Fast Food",₹150,11 AM to 11 PM,4.6
Natural Ice Cream,255 reviews,"Ice Cream, Desserts",₹600,11 AM to 11 PM,3.6
Grub,243 reviews,"North Indian, Italian, Chinese, Continental","₹1,100","12 Noon to 3 PM, 7 PM to 11 PM",3.5
The Yellow Chilli,281 reviews,"North Indian, Mughlai, Biryani","₹1,500","6:30 AM to 3 PM, 6:30 PM to 11:30 PM (Mon-Sun)",3.8
Spice It,222 reviews,"North Indian, Chinese, Continental, Italian",₹700,"12 Noon to 3:30 PM, 7 PM to 11 PM (Tue-Sun), Mon Closed",4.2
Zero Mile Punjab,247 reviews,North Indian,"₹1,600",11:30 AM to 11:30 PM,3.9
Cafe Mangii,211 reviews,"Italian, Continental, Pizza",₹400,"11 AM to 11:30 PM (Mon-Thu),10 AM to 12 Midnight (Fri-Sun)",4.1
Eat Street,133 reviews,"North Indian, Chinese, Italian, Street Food, Desserts","₹1,100",11 AM to 11 PM,4.2
Millers Forty Six,673 reviews,"American, Continental, Steakhouse","₹1,200",10:30 AM to 11 PM,4.0
Cafe Noir,512 reviews,"European, French",₹400,10:30 AM to 10:30 PM,4.7
BelgYum,720 reviews,Desserts,₹800,"12 Noon to 4 PM, 7 PM to 11:30 PM",3.8
Hunan,230 reviews,"Chinese, Thai",₹300,"12 Noon to 1 AM (Mon-Thu), 11 AM to 1 AM (Fri-Sun)",4.1
Cream Stone,235 reviews,Desserts,₹900,"12 Noon to 3:30 PM, 7 PM to 11 PM",3.7
Jalpaan,214 reviews,"North Indian, Continental",₹750,12 Noon to 10:15 PM (Mon-Sun),3.4
Mani's Dum Biryani,162 reviews,Biryani,₹550,"11:30 AM to 3:30 PM, 7 PM to 11 PM",3.9
Hotel Junior Kuppanna,414 reviews,"Chettinad, South Indian",₹700,12 Noon to 12 Midnight,3.8
Le Charcoal,297 reviews,"Arabian, Chinese, North Indian, Seafood",₹300,7 AM to 9:30 PM,3.5
Vasudev Adiga's,149 reviews,"South Indian, North Indian, Chinese",₹550,"11 AM to 3:45 PM, 7 PM to 10:45 PM",3.5
Popsies,313 reviews,Chinese,₹750,9 AM to 11 PM,3.7
San Churro Cafe,291 reviews,"Desserts, Fast Food, Cafe","₹1,000","12 Noon to 11:30 PM (Mon-Thu, Sun), 12 Noon to 1 AM (Fri-Sat)",3.5
Banana Beach Bar,262 reviews,"North Indian, Chinese",₹800,"12 Noon to 4 PM, 7 PM to 11 PM",3.8
Panchavati Gaurav Thali,293 reviews,"Rajasthani, Gujarati",₹800,"12 Noon to 4 PM, 7 PM to 11 PM",3.3
Beijing Bites,219 reviews,"Chinese, Thai",₹850,8 AM to 10:30 PM,3.3
Purnabramha Maharashtrian Restaurant,291 reviews,Maharashtrian,₹350,"12 Midnight to 4 AM, 8:30 PM to 12 Midnight (Mon-Sat),Closed (Sun)",4.2
Bat Chef,58 reviews,"Healthy Food, Continental, Burger, Fast Food, Desserts, Italian, North Indian",₹200,"7:30 AM to 10:30 AM, 12 Noon to 3:15 PM, 5:30 PM to 10:30 PM",4.1
Sree Krishna Kafe,293 reviews,South Indian,"₹1,300","11 AM to 11 PM (Mon-Thu), 11 AM to 12:30 AM (Fri-Sat), 9:30 AM to 11 PM (Sun)",3.7
Watson's,265 reviews,Finger Food,"₹1,400","11 AM to 11:30 PM (Mon-Thu, Sun), 11 AM to 1 AM (Fri-Sat)",3.7
Legends of Rock,338 reviews,"Chinese, North Indian, Finger Food",₹900,"8 PM to 11 PM (Fri), 12:30 PM to 3 PM, 8 PM to 11 PM (Sat-Sun), Mon, Tue, Wed & Thu Closed",4.3
The Restaurant - Coorg,180 reviews,South Indian,₹600,9 AM to 10:30 PM,3.7
Chef Baker's,164 reviews,"Bakery, Cafe, Desserts",₹750,"12 Noon to 4 PM, 7 PM to 11:15 PM",3.6
Meghana Foods,648 reviews,"Biryani, Seafood, Andhra",₹600,"12 Noon to 3:30 PM, 7 PM to 10:30 PM",3.9
Hyderabad Biryaani House,351 reviews,"North Indian, Chinese, Biryani",₹600,"12 Noon to 4 PM, 7 PM to 11 PM",4.0
Meghana Foods,612 reviews,"Chinese, Biryani, North Indian","₹1,250","12 Noon to 3:30 PM, 7 PM to 11 PM",4.3
Rasovara The Royal Kitchen,177 reviews,"Rajasthani, North Indian",₹700,7 AM to 11 PM,4.0
Time Traveller - Sai Vishram,347 reviews,"Continental, North Indian","₹1,000",9 AM to 11:30 PM,4.0
The White Room - Coffee & Kitchen,255 reviews,"Cafe, Continental, American, Desserts","₹1,400","11:30 AM to 3:30 PM, 7 PM to 11:30 PM",4.0
